la;premiere;ligne;est;ignoree 
R26;3;C158;CUSTOMER;0;1;0;NONE;160.0;0.0 
R26;4;C293;CUSTOMER;0;1;0;NONE;120.0;0.0 
R26;5;C292;CUSTOMER;0;1;0;NONE;120.0;0.0 
R26;6;C187;CUSTOMER;0;1;0;NONE;130.0;0.0 
R26;7;C148;CUSTOMER;0;1;0;NONE;170.0;0.0 
R26;8;C117;CUSTOMER;0;1;0;NONE;215.0;0.0 
R26;9;C503;CUSTOMER;0;1;0;NONE;15.0;0.0 
R26;10;C461;CUSTOMER;0;1;0;NONE;40.0;0.0 
R26;11;C491;CUSTOMER;0;1;0;NONE;20.0;0.0 
R26;12;D1;DEPOT;0;1;0;NONE;0.0;0.0 
R27;1;D1;DEPOT;0;1;0;NONE;0.0;0.0 
R27;2;C294;CUSTOMER;0;1;0;NONE;120.0;0.0 
R27;3;C139;CUSTOMER;0;1;0;NONE;180.0;0.0 
R27;4;C114;CUSTOMER;0;1;0;NONE;240.0;0.0 
R27;5;C157;CUSTOMER;0;1;0;NONE;160.0;0.0 
R27;6;C291;CUSTOMER;0;1;0;NONE;120.0;0.0 
R27;7;C278;CUSTOMER;0;1;0;NONE;120.0;0.0 
R27;8;C389;CUSTOMER;0;1;0;NONE;60.0;0.0 
R27;9;D1;DEPOT;0;1;0;NONE;0.0;0.0 
R28;1;D1;DEPOT;0;1;0;NONE;0.0;0.0 
R28;2;C229;CUSTOMER;0;1;0;NONE;120.0;0.0 
R28;3;C65;CUSTOMER;0;1;0;NONE;360.0;0.0 
R28;4;C509;CUSTOMER;0;1;0;NONE;10.0;0.0 
R28;5;C304;CUSTOMER;0;1;0;NONE;110.0;0.0 
R28;6;C316;CUSTOMER;0;1;0;NONE;105.0;0.0 
R28;7;C405;CUSTOMER;0;1;0;NONE;60.0;0.0 
R28;8;C18;CUSTOMER;0;1;0;NONE;120.0;0.0 
R28;9;C480;CUSTOMER;0;1;0;NONE;20.0;0.0 
